customer_id,age,region,join_date
203035,39,West,2020-12-07
681902,74,West,2022-10-25
662499,68,North,2021-09-18
874159,62,North,2020-09-04
918725,32,East,2021-04-08
521797,52,South,2023-07-17
349348,45,South,2022-06-18
391005,79,West,2022-04-19
714688,80,East,2024-09-28
685148,48,East,2021-03-09
615692,55,West,2021-01-09
993341,47,South,2022-08-21
856748,63,North,2023-05-07
615166,41,West,2022-07-18
512942,22,East,2024-07-06
493906,71,South,2024-03-05
332776,64,South,2024-04-05
558428,56,West,2021-08-13
809394,27,South,2023-11-18
473258,65,West,2024-12-21
776596,34,North,2021-10-07
911821,53,North,2022-11-15
453590,73,South,2022-12-21
949299,49,North,2021-07-29
723070,62,North,2021-10-17
548096,58,South,2024-08-09
121984,37,East,2024-12-24
763914,46,South,2020-09-20
364854,68,East,2021-03-09
673517,38,North,2023-04-22
306641,38,North,2023-01-29
587751,80,East,2023-07-15
100794,52,North,2024-11-22
557009,18,North,2024-04-14
207596,50,South,2024-05-14
560282,67,South,2024-04-30
278323,22,South,2022-07-15
624874,45,West,2020-02-05
342198,19,East,2024-01-12
659018,19,East,2020-07-21
884799,48,South,2020-05-26
784683,20,West,2020-09-26
814376,68,South,2020-05-14
347895,27,East,2023-02-18
577567,49,North,2021-08-17
133429,39,East,2021-07-25
601391,59,North,2023-08-21
668026,69,South,2024-01-02
746768,71,West,2022-08-16
529724,64,East,2024-04-01
645172,70,South,2023-04-07
691090,58,East,2022-11-21
177248,68,South,2022-04-07
743336,66,West,2022-01-28
112291,37,North,2023-04-26
538898,58,East,2020-09-21
899234,18,West,2023-09-18
256924,48,East,2022-06-30
354435,35,South,2021-03-27
526466,67,East,2022-08-29
794304,33,East,2022-03-28
729177,26,North,2024-09-05
346557,77,North,2020-11-11
973730,42,South,2021-08-04
393427,70,North,2022-06-21
164813,30,West,2023-11-13
324747,55,North,2022-05-04
185603,28,South,2024-03-08
963577,76,South,2024-03-09
264596,38,West,2024-09-12
661973,59,North,2024-05-17
413489,74,North,2023-08-14
904016,69,East,2022-04-14
256319,53,South,2024-07-21
577569,19,East,2025-01-25
354971,59,West,2023-01-25
577407,24,East,2022-10-15
119139,61,North,2022-05-05
608583,23,North,2021-02-11
457148,53,West,2023-12-21
249119,37,North,2021-07-28
194843,77,North,2024-06-25
720967,42,West,2023-05-06
451761,20,North,2022-11-11
636448,27,North,2022-10-03
235984,32,South,2023-04-30
270490,79,North,2021-02-04
159338,78,South,2022-01-04
182982,34,North,2024-03-21
981218,19,West,2021-04-02
887334,21,West,2023-08-15
203888,58,South,2022-08-31
195616,41,West,2021-04-26
189505,43,East,2024-07-27
729836,47,North,2024-01-16
224287,20,North,2022-02-18
364209,70,West,2021-06-13
653338,26,South,2023-01-19
852864,26,East,2023-07-09
348466,50,East,2020-03-04
915475,26,West,2021-04-07
738210,52,East,2023-04-08
231124,22,South,2024-01-29
196536,68,East,2021-04-28
102740,62,West,2020-05-17
580429,30,West,2022-10-18
632266,59,South,2024-06-15
584079,39,West,2022-08-04
598981,50,South,2021-04-23
554861,75,East,2021-03-19
860043,40,North,2021-04-19
552657,51,East,2022-04-07
106574,52,North,2022-05-02
948850,75,South,2023-03-06
513584,45,North,2021-04-04
701875,44,North,2020-08-20
117050,78,South,2020-03-10
322735,29,North,2023-12-01
630411,73,North,2021-06-05
268996,54,West,2020-03-27
847271,61,East,2022-11-15
818138,80,North,2022-12-29
276509,56,North,2025-01-16
335765,53,East,2020-06-17
483377,23,South,2020-09-24
128901,55,South,2021-09-13
259707,62,West,2022-03-12
406139,38,East,2020-11-11
262934,46,West,2024-11-06
870775,58,East,2020-02-22
854004,36,East,2021-10-31
349603,24,East,2024-02-03
861619,20,South,2022-04-12
672565,54,North,2024-11-08
893268,59,West,2022-12-13
783000,38,East,2021-11-29
518297,45,West,2024-05-01
318485,25,East,2021-03-12
564281,20,West,2024-05-26
937171,72,South,2022-03-06
547448,60,South,2020-06-22
339155,74,South,2020-05-26
661555,47,East,2024-05-10
281000,41,North,2021-06-20
641689,71,West,2022-12-15
967121,46,South,2023-11-05
744671,58,East,2022-03-19
546359,70,South,2024-09-14
973903,68,West,2024-10-18
593653,77,South,2023-03-11
840792,41,North,2020-09-24
328259,72,East,2021-03-25
399221,70,East,2021-12-05
509600,51,South,2020-06-30
133439,68,East,2022-08-19
587701,52,North,2021-11-12
268604,39,West,2022-09-04
932539,59,West,2023-08-11
399618,78,South,2020-10-04
698825,43,West,2023-08-01
638386,54,East,2023-04-20
185766,58,North,2021-05-06
463410,69,East,2023-03-22
232541,27,East,2023-06-11
201593,21,East,2024-03-19
271123,32,West,2021-11-14
833663,48,North,2025-01-13
557519,35,South,2022-06-22
155265,70,North,2024-07-02
432597,31,West,2023-07-14
626997,60,East,2023-08-11
525409,40,East,2022-03-10
106771,51,West,2020-11-29
366677,75,South,2023-11-13
183594,34,East,2023-12-11
672261,42,South,2020-12-18
639437,74,North,2024-12-02
525920,18,East,2022-07-10
189045,29,East,2024-10-12
877537,80,North,2024-09-26
937196,55,West,2021-11-08
297809,70,West,2024-03-19
593144,18,South,2023-10-14
473781,34,North,2021-11-26
726728,57,West,2020-06-05
429134,62,South,2023-10-31
451302,18,East,2021-08-01
115672,37,North,2022-10-04
825789,64,West,2022-03-05
433331,75,South,2021-02-27
274162,54,East,2024-03-16
521350,21,South,2020-09-14
715130,66,East,2024-09-29
300644,34,North,2023-03-06
636541,76,South,2023-09-09
948016,65,East,2022-04-06
483453,34,South,2020-02-03
493810,19,West,2024-02-23
662583,67,East,2022-03-12
797463,45,East,2023-03-02
831397,19,East,2024-03-02
794450,75,East,2022-12-09
605080,76,East,2020-02-03
933084,51,South,2022-12-17
548645,60,West,2020-03-17
474095,57,West,2022-06-12
233081,46,South,2023-10-21
643265,31,South,2024-05-09
256549,35,West,2020-11-12
682955,37,West,2020-10-02
408780,67,East,2024-04-16
140652,23,West,2020-09-18
542486,78,East,2020-06-12
358085,72,East,2023-08-29
572687,74,East,2020-10-12
361350,23,West,2021-09-03
592707,43,West,2024-10-05
933170,34,South,2021-06-06
821215,79,South,2022-02-12
358851,43,South,2022-09-10
443138,45,South,2021-02-12
847993,32,North,2022-12-13
383771,66,South,2022-11-03
321857,27,West,2022-03-11
445125,18,West,2022-11-07
453622,26,South,2020-10-29
786664,49,East,2021-07-22
808838,63,East,2021-05-18
378091,71,South,2023-06-23
117710,59,East,2022-08-10
415608,65,East,2024-01-16
550817,39,South,2024-09-29
917491,41,North,2021-08-20
306956,47,South,2022-09-04
226765,44,East,2023-02-23
298579,41,North,2021-10-08
650318,77,South,2024-04-13
709933,58,West,2020-04-29
727708,45,East,2024-07-20
714400,52,West,2022-11-16
794922,78,West,2022-06-10
599003,30,West,2021-10-11
692809,72,North,2022-04-04
814668,27,South,2020-07-30
274197,51,West,2024-03-08
543082,26,East,2023-01-05
340162,40,East,2021-04-12
227045,44,West,2022-11-20
845324,40,West,2020-12-04
171653,66,South,2023-12-09
991206,51,North,2020-06-16
872035,31,North,2022-04-23
985561,79,East,2023-02-17
452255,56,East,2023-01-11
681543,38,East,2020-06-10
726172,63,North,2021-07-03
598277,54,North,2024-01-19
306052,65,South,2020-06-20
894262,80,North,2024-06-25
594230,28,East,2024-07-14
512100,66,North,2024-12-23
417368,80,East,2021-10-19
513472,36,East,2020-03-21
541059,77,North,2020-12-23
960479,63,West,2025-01-03
400579,26,East,2022-02-16
497371,79,North,2022-01-13
667229,53,West,2020-03-18
894160,42,North,2024-04-29
639873,39,West,2021-11-25
168623,37,North,2020-11-22
434042,72,West,2021-11-22
146902,78,North,2024-10-12
378924,32,West,2022-03-06
900187,44,South,2023-04-18
501222,52,North,2020-04-06
965574,60,West,2020-02-09
330072,62,West,2025-01-14
992826,35,North,2024-09-10
942714,35,North,2024-08-25
202110,29,East,2024-07-04
753410,73,North,2022-04-08
429370,58,West,2020-04-11
944975,51,East,2022-11-13
110114,74,South,2021-10-20
491561,42,South,2020-07-02
219576,32,West,2024-03-31
291151,74,South,2022-07-08
811213,72,West,2020-11-18
545614,38,East,2024-08-25
599761,22,West,2023-11-07
528174,64,North,2021-10-05
804579,28,North,2022-12-16
431323,79,West,2021-07-09
929932,39,West,2023-05-04
914511,46,North,2022-09-02
911029,38,East,2024-03-20
283032,49,East,2021-12-01
449334,75,East,2023-05-24
636067,39,North,2024-05-19
886385,63,North,2023-03-10
723452,64,East,2022-08-04
734023,20,East,2022-12-11
812515,66,East,2024-02-05
997849,28,North,2024-10-31
341431,24,North,2024-01-19
353596,32,West,2022-04-22
275979,50,South,2024-05-09
186244,65,West,2021-04-15
605394,78,North,2020-08-25
150943,80,South,2021-01-07
997128,60,South,2022-11-22
654838,56,North,2023-08-10
730893,78,South,2023-07-27
104688,77,East,2024-05-21
400698,79,South,2022-09-08
866604,33,West,2021-05-15
807894,19,North,2023-04-27
568449,44,West,2021-03-01
479350,39,South,2022-07-13
494961,66,East,2021-09-02
373465,32,North,2020-02-08
867968,45,North,2021-11-29
325975,25,North,2025-01-22
601786,46,East,2021-02-02
769319,75,North,2020-11-25
330841,52,South,2023-11-04
959244,36,North,2022-11-30
419431,34,North,2021-11-15
592477,23,East,2023-06-29
435440,68,West,2022-12-25
272535,66,South,2021-07-01
220629,71,West,2021-08-31
464386,79,North,2022-06-25
366844,38,North,2021-04-23
403811,26,South,2022-11-09
809874,69,West,2024-03-20
236950,72,South,2024-02-17
902221,46,South,2024-06-04
903272,52,East,2023-02-10
568701,46,North,2024-09-09
523816,42,West,2021-09-28
818508,67,East,2021-02-19
118814,80,East,2022-01-10
433285,68,South,2024-05-30
301130,51,West,2022-08-02
194544,38,West,2022-03-20
893025,33,North,2024-04-12
371894,55,South,2023-08-20
532261,39,South,2021-04-14
273956,47,South,2020-07-18
543541,58,East,2022-02-22
367072,26,South,2023-08-05
944662,42,West,2024-11-11
390706,22,North,2023-08-02
234389,40,East,2020-08-13
908930,56,West,2020-10-17
151737,63,East,2021-12-25
650989,35,North,2022-10-20
251676,39,East,2021-10-01
575394,54,North,2022-12-16
678946,32,West,2023-04-30
828734,62,West,2022-11-05
492349,57,South,2020-03-09
628658,58,North,2025-01-21
938859,23,North,2021-03-07
573432,29,South,2021-09-20
711194,71,West,2024-07-28
594588,52,South,2021-10-23
307640,29,South,2020-02-13
834795,21,South,2024-06-24
351740,45,West,2021-03-19
554279,35,North,2020-05-22
902225,55,West,2021-08-03
169723,33,South,2021-04-19
946597,28,East,2024-07-20
154770,45,South,2024-10-05
299127,63,North,2024-03-08
189801,39,East,2023-11-26
120144,57,South,2021-04-06
152614,56,West,2022-07-27
297438,43,West,2023-10-23
732849,75,South,2023-11-03
835197,58,West,2021-09-19
383172,71,North,2022-04-16
187482,49,East,2024-04-25
448829,30,South,2023-04-07
534990,19,West,2021-09-14
988394,25,South,2020-08-30
360180,34,South,2021-03-16
869267,58,North,2024-09-27
435607,63,East,2024-07-05
733065,63,North,2023-09-19
350322,68,West,2021-03-09
217546,60,North,2020-03-24
287934,52,North,2021-11-08
917548,55,North,2021-03-02
213596,65,East,2022-05-28
869604,34,South,2024-02-17
198935,56,East,2020-03-05
890800,34,South,2024-01-09
211149,79,North,2022-06-01
180480,77,West,2023-04-04
814546,44,South,2020-05-09
479681,68,East,2022-07-29
491916,52,North,2020-04-05
723344,57,North,2022-09-27
239684,42,South,2024-02-26
770504,27,North,2022-06-26
534765,29,North,2023-07-04
798513,31,North,2022-11-14
284194,69,South,2022-07-16
485446,18,West,2022-01-24
848927,51,West,2020-05-14
961234,41,West,2021-05-04
558469,69,South,2020-12-24
697586,23,South,2020-06-25
458805,19,West,2024-01-27
292135,48,East,2024-12-04
360230,20,East,2023-01-28
813760,28,South,2022-06-18
400795,44,South,2021-02-22
239695,56,East,2024-04-16
988087,49,East,2022-10-22
552986,67,East,2020-07-13
225272,36,South,2021-06-03
205228,43,North,2023-10-28
446456,40,North,2022-07-16
183307,47,West,2023-12-28
565579,58,South,2022-06-22
668859,60,East,2021-01-05
355437,79,North,2020-11-14
380210,29,North,2021-09-16
501865,39,West,2023-10-16
701368,27,South,2022-10-16
463517,58,South,2021-10-09
451680,52,South,2020-10-09
499454,58,North,2023-08-08
297690,35,East,2021-06-25
790932,70,East,2022-10-04
406891,70,North,2021-02-22
377952,68,South,2020-10-02
430558,78,South,2024-08-12
211019,23,North,2023-01-06
900766,26,South,2022-10-04
861707,33,East,2021-07-02
840498,43,East,2022-05-27
424332,69,West,2022-04-19
730247,23,South,2020-12-05
404791,34,South,2024-05-20
183139,50,East,2023-04-20
532992,26,East,2021-07-06
824838,37,West,2020-10-08
921036,22,West,2024-03-21
810690,42,West,2021-07-18
274961,42,North,2022-09-25
275467,77,East,2024-02-08
300198,59,East,2023-03-14
550470,43,South,2022-01-17
134797,25,West,2024-08-27
384911,39,North,2023-05-18
480956,69,South,2023-04-14
943857,77,West,2021-04-07
982112,36,South,2024-09-09
864209,39,South,2023-02-18
335494,59,East,2021-11-29
167187,37,West,2024-03-01
262769,46,West,2021-12-09
985902,73,East,2021-06-13
100381,21,North,2021-07-13
302395,76,North,2022-02-20
731102,53,South,2022-11-01
452661,76,South,2020-08-11
953382,73,East,2022-03-11
826256,29,West,2021-12-16
953687,80,West,2024-03-19
246928,34,South,2024-11-13
497174,68,West,2022-03-21
213879,44,East,2024-09-03
224562,75,North,2020-04-04
802063,76,East,2024-04-21
311455,27,South,2021-10-04
551725,67,East,2021-11-27
697814,55,East,2023-10-13
634654,46,East,2023-07-12
892346,24,West,2021-03-21
148801,27,North,2024-12-06
239449,77,West,2024-09-08
845620,25,East,2021-04-20
179043,18,South,2021-05-14
765535,42,West,2022-01-24
465135,40,South,2020-10-07
469278,34,North,2024-10-12
881632,20,North,2020-11-22
729628,44,South,2023-07-31
369294,57,North,2023-06-23
421742,59,East,2021-06-10
701539,67,West,2023-10-21
168340,38,East,2022-03-16
190820,34,West,2024-09-26
782153,25,East,2024-05-18
342630,43,East,2021-08-23
608410,21,West,2022-05-06
689855,58,East,2024-09-14
951927,72,South,2024-07-26
152666,26,East,2021-08-10
361802,22,East,2023-08-18
282912,52,West,2020-10-11
916153,26,East,2024-07-31
190305,79,South,2024-08-17
328630,73,West,2021-09-15
999794,60,West,2023-08-27
967199,71,East,2023-04-18
684147,24,East,2021-12-22
113311,18,East,2022-07-18
939080,28,East,2021-05-22
937167,51,South,2022-10-26
999671,69,East,2024-08-22
399550,56,West,2023-07-07
939757,62,West,2022-02-25
387287,69,North,2021-03-23
130843,50,North,2021-06-03
406575,64,South,2022-12-07
602264,41,North,2024-05-03
800548,44,South,2022-06-28
634707,35,North,2024-01-29
412749,57,North,2021-10-11
375941,71,West,2022-02-21
474482,52,North,2023-09-24
534148,31,East,2024-08-25
859625,71,East,2023-03-09
347713,66,West,2021-01-17
895647,32,South,2020-12-05
378980,76,South,2022-03-19
759511,67,West,2022-01-03
232422,53,West,2023-06-20
759279,38,South,2024-06-22
442984,32,East,2024-06-03
200424,69,North,2022-10-08
655810,29,North,2023-11-29
198088,54,West,2021-07-27
959330,58,North,2023-04-07
631422,22,South,2021-05-09
859137,60,East,2023-03-08
958624,39,South,2020-02-25
530126,22,South,2020-04-08
323208,69,West,2024-09-11
720430,40,West,2021-09-21
332728,68,West,2024-09-28
939380,34,South,2020-07-26
696498,43,West,2024-12-05
228672,19,South,2023-03-06
375090,69,South,2024-01-04
144627,22,East,2020-05-19
979106,66,South,2023-08-14
220919,29,West,2024-06-05
657285,79,North,2020-08-11
244430,25,South,2022-01-24
159317,53,South,2024-04-11
309860,61,North,2021-11-12
453718,46,West,2021-06-11
750537,56,West,2024-07-30
801156,28,South,2023-06-20
619286,24,North,2021-12-28
622424,55,North,2023-04-21
137156,41,South,2025-01-24
494308,75,South,2021-03-26
209535,29,East,2024-06-08
493361,53,East,2022-03-05
780332,79,North,2023-10-10
104678,79,East,2024-05-30
546674,21,East,2021-07-09
861859,63,West,2022-10-20
436493,62,South,2024-11-30
786782,29,South,2021-03-09
306958,35,East,2020-09-29
793559,43,North,2022-05-06
631281,70,South,2022-12-28
618296,25,North,2023-06-22
831685,51,East,2023-09-15
566287,80,East,2020-09-11
818103,30,West,2022-04-19
249726,63,West,2024-06-09
448360,31,North,2020-07-08
338917,29,East,2022-07-26
603869,43,West,2024-04-24
190728,59,East,2024-02-13
992908,39,South,2020-06-25
111536,26,East,2024-05-06
939531,22,North,2021-09-29
100097,37,North,2020-11-05
830692,49,West,2023-11-19
790749,53,North,2022-01-10
180207,57,North,2024-03-08
523269,47,West,2022-03-30
637539,54,South,2024-09-12
802655,27,North,2024-04-10
503455,19,North,2024-01-10
333167,36,West,2024-07-05
141415,27,South,2020-09-01
831567,73,South,2023-02-07
453350,20,East,2024-02-16
949070,46,East,2020-02-25
880419,43,West,2023-11-14
885990,29,West,2024-07-21
229108,21,West,2024-11-22
448728,20,West,2021-08-23
630263,66,East,2020-04-09
329099,76,South,2022-06-02
936619,70,West,2024-06-14
328285,53,South,2022-08-19
836570,51,East,2021-01-15
760849,72,North,2021-05-01
770761,20,South,2021-01-08
107389,37,South,2021-07-13
363420,64,West,2024-05-16
881159,74,East,2024-10-27
254689,32,West,2024-12-14
413905,39,North,2023-07-31
840816,44,North,2023-11-21
347232,54,South,2023-05-22
416448,71,West,2023-10-26
676058,62,West,2021-11-22
564681,51,North,2024-10-09
667948,68,North,2024-06-24
484234,75,North,2022-08-16
890922,58,East,2020-05-13
500304,34,East,2021-03-30
605244,48,East,2020-08-07
454966,41,East,2024-10-25
396210,35,West,2023-09-08
418813,70,East,2022-11-03
954872,61,West,2023-05-24
338613,52,East,2022-02-09
712754,63,West,2021-08-21
318306,70,North,2024-10-07
751716,58,North,2021-09-13
294592,21,West,2023-11-02
801029,49,North,2022-07-27
784577,46,North,2024-02-16
391742,65,West,2022-12-23
924788,41,West,2023-07-25
718596,45,South,2020-04-26
499239,74,North,2024-01-11
196844,66,West,2023-04-28
971957,28,South,2024-12-06
979946,34,West,2022-12-23
352761,62,South,2023-12-16
822524,29,South,2024-02-16
181013,38,South,2022-02-02
518783,56,East,2020-07-31
748542,42,North,2021-08-14
194068,77,East,2020-02-26
559603,65,North,2022-03-29
959381,45,West,2024-02-19
274700,80,South,2023-11-16
588530,34,West,2023-03-08
326962,26,East,2022-09-13
305388,31,North,2025-01-06
298211,21,North,2021-06-23
625688,32,East,2024-08-11
734306,51,North,2022-04-26
777891,26,South,2021-09-14
697657,44,East,2020-11-29
809556,51,North,2021-12-23
644716,69,North,2022-10-02
505242,38,East,2021-04-19
783828,60,South,2022-11-24
462082,57,West,2021-11-12
253969,67,North,2024-10-30
419368,30,West,2021-03-02
647957,66,East,2022-03-06
615022,53,North,2025-01-25
440401,36,West,2023-01-16
212797,53,West,2020-08-10
199994,74,South,2024-02-03
568234,32,East,2021-02-02
102508,51,West,2025-01-18
339546,43,East,2020-02-11
615000,47,South,2022-05-24
183058,57,South,2024-06-27
734046,60,West,2024-05-27
418348,41,West,2021-02-28
628577,20,West,2023-08-15
445473,25,West,2021-02-19
876993,75,South,2022-11-05
225408,26,West,2023-09-02
516451,18,East,2022-02-23
272632,76,East,2023-11-14
812085,69,South,2020-07-28
610928,73,West,2021-07-29
526791,66,West,2020-04-22
229664,45,North,2023-07-13
698795,25,West,2020-02-24
799776,67,South,2021-01-13
168631,34,South,2023-06-04
178887,25,North,2021-11-12
183054,20,West,2021-12-04
823964,45,North,2020-02-14
774002,22,East,2020-04-17
114117,69,North,2024-07-05
488993,71,South,2023-01-22
788531,51,South,2021-04-20
113970,42,North,2023-08-31
444849,18,West,2022-10-28
524927,50,South,2020-04-22
505479,26,West,2023-07-30
506368,49,North,2024-07-17
227176,45,North,2021-08-14
452001,48,West,2022-10-10
731780,75,North,2023-01-07
286592,29,West,2022-09-13
464947,18,East,2023-08-13
379109,23,West,2020-08-02
792161,42,East,2023-07-17
499411,66,North,2023-06-09
700778,55,North,2020-12-10
400588,27,East,2021-04-06
724639,18,West,2024-07-25
804497,74,East,2024-04-21
987465,69,West,2024-02-02
727178,66,North,2023-01-26
812859,35,West,2021-01-30
227497,72,West,2023-08-02
701577,42,North,2024-11-19
672861,54,West,2023-01-25
978519,38,North,2022-11-14
901355,20,North,2020-07-04
343864,38,East,2022-06-05
837839,51,North,2021-04-21
952069,23,East,2023-11-16
352697,28,South,2024-04-29
679405,55,East,2023-10-23
134963,72,North,2024-03-09
520089,22,West,2022-05-22
655580,64,East,2021-10-25
672904,65,West,2022-11-26
602335,75,East,2021-10-15
409011,24,North,2022-06-16
637534,24,West,2024-07-23
427884,72,West,2023-07-23
906764,62,East,2023-03-19
541876,53,North,2023-02-12
361136,26,North,2020-07-25
363538,48,East,2020-04-06
532127,69,South,2024-03-05
142655,27,East,2022-10-18
461886,41,East,2021-06-21
901271,30,East,2024-10-18
607030,63,West,2020-09-21
171351,45,South,2022-05-29
556749,76,West,2021-09-17
740480,65,North,2024-09-20
233659,73,South,2022-08-29
702557,80,West,2020-04-23
419809,27,East,2022-08-07
710480,56,North,2022-02-19
404306,24,East,2023-09-04
987921,62,South,2020-05-28
819395,72,North,2023-11-16
843869,23,North,2021-03-15
684999,39,West,2024-05-19
316995,25,West,2021-10-08
229929,48,South,2022-02-11
538602,29,South,2021-01-20
576834,18,North,2020-02-11
344337,51,East,2021-09-29
934829,59,East,2021-04-20
865660,40,North,2023-02-07
316728,39,South,2020-10-28
596056,72,West,2023-11-14
525747,26,East,2022-12-21
920023,62,South,2022-04-21
783899,28,North,2020-07-16
752816,78,East,2023-07-26
227280,47,East,2020-03-29
504806,64,North,2022-01-09
327090,25,West,2024-07-25
876857,29,East,2024-02-29
776601,54,East,2021-01-14
597754,71,West,2022-03-07
936690,70,North,2020-07-19
496449,43,West,2020-03-04
225109,29,South,2020-07-23
551059,37,East,2024-08-05
991163,49,West,2023-02-15
631279,20,East,2022-04-01
222651,76,North,2022-07-27
343058,71,North,2023-02-26
151376,55,North,2020-11-15
557488,78,West,2020-08-18
303280,59,North,2022-04-17
493437,73,North,2024-10-10
448790,55,East,2022-05-17
897209,57,South,2021-12-20
442179,48,West,2020-06-24
399394,49,West,2021-10-08
625567,60,North,2022-03-04
119064,78,South,2021-03-27
522167,35,West,2024-04-14
473942,39,East,2020-11-18
810581,70,North,2021-04-19
566538,34,East,2022-08-08
788265,31,South,2023-05-04
395688,51,East,2021-08-29
586411,77,East,2022-12-28
118202,54,North,2020-09-11
812375,70,West,2023-05-06
303473,25,West,2021-06-05
760650,77,North,2024-11-23
162006,52,West,2021-12-14
954182,55,West,2021-05-02
439302,62,North,2024-12-18
118920,61,South,2022-11-17
830560,50,South,2022-06-17
802489,52,North,2024-06-18
945129,64,West,2022-06-23
788903,35,East,2022-09-28
522386,31,West,2021-01-28
372029,68,North,2021-11-30
634986,37,East,2023-08-30
126284,33,East,2024-03-21
198634,44,North,2023-01-20
962255,67,South,2024-07-22
436343,40,North,2021-01-23
476158,20,West,2024-02-10
446418,47,West,2022-10-10
730841,62,North,2022-11-06
187371,56,West,2022-08-21
232812,70,East,2020-11-10
789489,75,North,2024-05-10
203314,31,East,2023-12-27
867117,23,West,2020-08-07
186406,49,North,2023-09-30
702278,55,South,2023-06-03
365219,43,West,2022-04-28
348665,29,West,2020-07-03
802309,27,West,2024-02-06
895534,64,West,2021-05-27
404525,44,West,2020-03-18
923827,46,West,2023-04-14
189518,28,West,2022-02-19
146904,57,West,2022-10-05
562059,73,East,2021-03-20
135804,60,West,2024-05-02
653986,28,North,2024-08-15
652724,26,South,2022-08-27
634024,50,North,2021-05-10
987156,41,West,2023-09-15
432495,48,North,2024-09-28
227853,35,North,2020-08-07
500585,19,West,2022-04-15
785367,67,West,2021-10-11
808707,78,East,2021-11-22
442612,55,South,2024-09-29
470415,69,North,2024-11-20
945751,33,North,2023-08-25
229806,60,North,2024-01-03
274835,75,West,2024-06-30
914883,40,North,2023-10-15
463825,41,South,2021-01-12
404251,64,East,2024-03-30
742175,37,North,2021-09-08
529428,26,South,2021-04-13
345377,50,South,2024-06-16
329227,77,West,2022-05-16
438744,74,North,2020-05-24
417374,70,South,2022-01-02
783325,27,South,2024-01-28
499683,65,North,2022-10-22
540252,79,South,2020-02-18
270499,77,North,2023-01-06
746844,61,East,2024-03-18
173321,44,East,2021-04-24
111143,80,South,2022-11-12
168062,29,North,2021-08-21
616493,63,South,2021-03-02
649272,59,East,2023-05-05
914426,52,East,2022-01-13
888474,47,South,2023-12-22
364126,59,North,2022-11-27
287442,68,West,2023-06-23
212397,30,East,2023-09-05
954906,52,West,2020-04-15
590038,37,South,2020-07-13
483244,66,South,2023-12-29
506693,58,South,2022-03-01
109061,56,East,2024-07-17
506147,79,West,2020-05-03
810578,40,South,2020-09-03
469810,62,South,2024-11-21
571675,21,South,2020-08-28
365747,56,West,2022-06-29
850263,30,North,2024-03-17
950309,73,North,2024-03-02
365048,38,East,2020-12-14
645168,59,East,2024-11-05
521430,18,North,2023-09-19
467627,18,North,2020-08-09
972447,61,West,2024-01-08
868428,42,East,2021-04-07
225677,78,South,2021-02-11
395989,56,West,2022-07-24
463432,76,North,2020-12-14
125889,29,East,2022-11-27
321948,35,South,2024-11-19
351725,29,West,2022-07-13
448429,59,North,2022-10-01
154021,24,East,2022-10-06
878555,61,East,2020-06-18
648249,76,South,2023-04-17
642898,38,East,2021-11-23
473669,45,South,2021-11-06
324212,49,South,2023-12-21
483399,38,North,2023-11-15
555589,21,South,2021-04-26
253981,70,South,2021-09-21
623211,31,North,2024-06-02
142632,20,East,2024-10-15
292401,64,North,2020-10-31
836252,39,East,2020-07-25
617934,35,North,2021-06-27
162466,72,East,2020-03-10
343732,24,West,2021-08-27
184877,52,South,2024-08-03
931251,26,South,2022-07-05
751423,28,East,2024-06-04
303920,33,East,2021-10-19
456871,19,West,2023-07-23
126527,49,South,2023-10-17
865015,60,East,2022-08-19
107500,30,East,2020-03-06
705874,40,North,2022-09-28
276179,47,North,2023-11-29
958984,60,South,2023-01-28
775901,21,North,2024-01-24
429095,61,North,2024-05-05
327631,51,South,2025-01-14
580998,45,East,2021-05-17
998210,80,North,2021-04-08
289738,29,East,2021-07-16
320020,69,East,2021-02-13
123166,34,West,2022-06-26
960530,46,North,2020-10-11
989196,40,East,2022-06-05
582804,25,West,2023-04-04
861895,63,North,2020-12-12
268086,63,East,2022-09-18
588072,37,West,2020-02-12
306174,80,South,2023-03-19
324708,37,East,2021-11-24
108639,49,North,2023-01-18
355588,47,East,2024-05-16
217890,48,West,2023-01-16
381853,52,South,2022-05-08
212474,43,South,2020-07-20
726535,43,East,2024-03-23
274020,21,South,2023-03-07
638726,38,West,2023-03-06
688935,21,North,2022-11-10
341325,62,South,2022-10-23
394996,51,West,2022-12-07
320478,51,West,2024-10-17
599538,26,West,2021-09-23
257666,31,East,2023-08-08
897545,49,North,2024-11-15
254773,19,East,2023-07-05
422936,61,East,2020-12-28
968259,39,West,2021-08-12
728920,53,East,2023-06-15
538995,36,East,2023-03-25
451902,37,North,2023-10-22
811837,78,North,2020-12-23
962444,19,South,2023-03-07
715674,58,South,2022-11-06
268312,53,West,2020-08-21
698025,73,North,2023-12-08
415803,23,West,2022-07-15
329802,44,West,2021-08-11
442815,75,West,2022-11-03
298431,50,South,2024-03-03
943527,61,West,2024-02-15
306863,66,East,2023-11-11
729329,41,North,2020-08-08
710029,61,West,2020-05-21
533318,27,South,2022-10-01
749748,32,East,2022-01-24
525403,79,East,2024-01-16
128299,41,South,2024-06-09
152751,27,East,2023-09-11
766850,60,North,2023-06-26
676405,62,South,2023-01-04
697255,25,East,2024-06-28
471152,41,West,2021-12-10
138776,39,South,2024-05-04
689529,68,North,2021-03-24
607896,50,East,2024-01-03
529361,43,North,2024-01-25
366874,31,East,2021-01-22
