customer_id,transaction_date,transaction_amount,product_category
663138,2023-05-10,1845.58,Credit Card
116074,2024-04-22,1110.07,Loans
816377,2023-02-11,369.02,Loans
461653,2024-09-20,3068.03,Loans
158664,2024-01-01,4626.94,Savings
530801,2024-06-23,4264.79,Mortgage
651138,2023-06-03,3426.21,Insurance
118207,2023-11-11,128.42,Insurance
939747,2024-02-12,4676.52,Loans
803833,2023-03-22,2503.71,Mortgage
838810,2024-10-15,938.36,Insurance
922652,2023-09-08,3986.53,Credit Card
576359,2024-11-23,1324.73,Mortgage
426441,2024-09-21,2767.29,Loans
609804,2023-04-09,1045.2,Loans
614792,2024-01-06,4742.53,Credit Card
435859,2024-03-28,1722.66,Insurance
797298,2023-09-15,2657.1,Credit Card
667510,2024-08-17,2430.13,Insurance
948961,2024-05-24,1120.99,Credit Card
203595,2025-01-08,3550.22,Credit Card
156055,2024-12-10,2493.87,Mortgage
838447,2025-01-09,421.02,Credit Card
390591,2023-03-08,2996.4,Credit Card
831357,2024-05-22,63.2,Credit Card
872222,2023-10-03,547.84,Insurance
116096,2025-01-26,4187.81,Credit Card
369922,2024-06-14,1529.57,Credit Card
698848,2023-03-23,2698.71,Insurance
401318,2023-02-04,4066.71,Savings
982883,2025-01-29,2784.56,Savings
913972,2024-05-23,2488.91,Loans
257149,2023-02-16,1060.57,Mortgage
330059,2023-11-20,1261.86,Loans
216724,2023-03-22,1790.15,Credit Card
152126,2023-10-19,4593.89,Savings
880955,2024-07-07,2555.08,Insurance
374064,2024-11-16,3571.49,Credit Card
679028,2024-02-28,3186.65,Mortgage
430357,2024-11-17,1407.59,Loans
425699,2024-03-02,422.27,Loans
421221,2023-06-23,1500.3,Credit Card
490985,2023-12-03,4903.23,Loans
906604,2023-11-15,3518.33,Mortgage
263844,2023-07-30,59.9,Credit Card
849663,2024-10-14,1971.31,Mortgage
737771,2023-12-22,274.32,Mortgage
118425,2024-04-18,825.19,Insurance
849035,2024-06-22,2273.69,Credit Card
177612,2023-08-06,4510.5,Loans
593729,2023-05-11,4247.28,Savings
405773,2023-12-16,812.99,Loans
867468,2024-12-19,3521.87,Mortgage
435170,2023-12-18,121.04,Loans
733623,2023-12-04,209.75,Credit Card
791146,2024-10-02,1781.79,Insurance
446924,2023-03-03,1074.1,Credit Card
894295,2025-01-17,1160.93,Loans
773365,2023-10-30,1722.8,Mortgage
981191,2023-04-19,1521.74,Insurance
998200,2024-10-03,1316.49,Insurance
140255,2023-08-17,2297.47,Insurance
246051,2024-03-20,2514.72,Insurance
985227,2024-12-27,4889.9,Insurance
605159,2024-02-02,2898.96,Credit Card
278432,2024-06-27,3006.2,Mortgage
691396,2023-04-07,2959.85,Credit Card
150455,2023-09-12,3710.5,Insurance
536128,2023-11-01,2454.53,Credit Card
410379,2023-10-20,351.19,Savings
911821,2025-01-02,1899.74,Savings
231454,2023-03-30,2689.33,Insurance
366119,2023-11-09,1788.1,Savings
690484,2023-06-16,1303.79,Mortgage
472554,2024-11-15,4865.9,Insurance
830417,2023-02-28,2140.75,Loans
603032,2024-11-16,4335.52,Insurance
335430,2023-02-14,4179.16,Credit Card
495684,2024-12-13,4730.66,Insurance
915222,2023-09-02,4541.35,Credit Card
308161,2023-09-08,417.32,Savings
164262,2024-11-17,3660.08,Savings
353518,2023-10-23,3697.21,Savings
366551,2024-12-23,4648.24,Insurance
389367,2025-01-26,930.53,Mortgage
831060,2023-02-23,4087.58,Mortgage
666867,2024-06-26,1658.75,Insurance
651351,2023-03-04,728.22,Insurance
627607,2024-01-14,3785.14,Loans
440418,2024-10-18,4384.54,Insurance
626550,2024-01-29,4653.47,Savings
692402,2023-05-31,2004.17,Loans
943877,2024-11-09,2445.91,Savings
210709,2024-08-09,438.3,Savings
665565,2023-11-02,2974.28,Loans
906514,2023-06-29,1553.58,Loans
613952,2023-04-06,2868.85,Loans
486408,2024-10-03,1963.19,Insurance
115232,2023-03-19,942.77,Mortgage
250269,2024-08-12,2870.99,Loans
920806,2024-07-18,2484.65,Insurance
214716,2024-08-15,1645.58,Insurance
489843,2023-07-27,2533.41,Mortgage
482325,2023-06-01,1685.45,Insurance
670658,2023-08-22,3356.91,Credit Card
412646,2023-10-10,2208.44,Savings
959244,2023-07-01,3056.18,Savings
266555,2024-03-31,1741.35,Savings
388529,2024-09-27,81.28,Loans
825521,2024-04-26,2885.28,Savings
714999,2024-07-19,4140.13,Loans
590306,2023-07-30,1752.43,Mortgage
760485,2024-08-05,3199.84,Credit Card
391005,2024-04-05,3853.84,Insurance
391927,2024-04-23,655.54,Loans
775967,2025-01-14,4767.99,Savings
791576,2023-03-19,3957.94,Mortgage
723344,2023-11-06,4155.88,Mortgage
721000,2023-12-09,983.67,Loans
560270,2024-12-12,1236.24,Credit Card
381952,2023-09-16,562.6,Loans
188000,2024-06-20,572.32,Savings
202279,2025-01-07,4138.47,Savings
209518,2024-03-16,4547.25,Loans
255368,2023-09-16,957.62,Credit Card
239857,2023-05-18,2427.01,Credit Card
683637,2024-11-14,1394.1,Credit Card
666201,2023-02-23,1108.79,Mortgage
346557,2025-01-01,1820.2,Mortgage
307713,2023-12-20,1666.24,Loans
824342,2024-11-23,4087.82,Insurance
960253,2024-10-06,41.72,Loans
281266,2024-07-12,65.27,Loans
267199,2024-04-25,122.98,Credit Card
809872,2025-01-02,316.21,Insurance
851708,2024-05-17,4903.29,Credit Card
721000,2023-07-28,1062.33,Savings
712375,2023-07-17,514.0,Mortgage
642527,2024-12-30,838.04,Savings
744454,2024-12-30,2937.64,Loans
259409,2023-11-04,1527.59,Loans
504303,2024-12-28,4986.52,Credit Card
285451,2025-01-27,3227.99,Loans
515071,2024-06-28,1999.76,Mortgage
491631,2024-05-07,4680.04,Savings
667339,2024-03-10,31.95,Credit Card
111038,2024-04-21,4532.55,Mortgage
612594,2023-07-18,4462.79,Loans
108590,2023-12-23,888.78,Savings
994137,2024-07-01,169.11,Loans
278495,2025-01-22,3634.74,Savings
906925,2024-05-12,3449.24,Loans
941740,2024-11-01,1816.73,Insurance
635367,2023-06-21,3367.52,Credit Card
118312,2024-10-27,3865.89,Insurance
181013,2023-05-14,4559.22,Mortgage
915022,2024-03-12,2843.47,Insurance
835197,2023-04-30,1837.88,Mortgage
494986,2024-12-07,1797.37,Loans
783258,2023-11-20,4470.94,Insurance
448360,2023-02-26,4085.82,Mortgage
394258,2023-06-23,491.21,Insurance
324708,2024-02-10,1958.11,Insurance
441231,2024-06-10,2495.12,Loans
492493,2024-08-01,2185.74,Credit Card
829069,2023-03-22,2798.74,Savings
644243,2024-08-27,3175.6,Loans
671296,2025-01-07,4846.49,Savings
272220,2023-05-03,2871.48,Mortgage
281399,2023-12-17,3479.81,Credit Card
381658,2024-11-07,206.76,Credit Card
543849,2023-05-25,1407.75,Loans
313017,2024-08-25,150.75,Savings
676555,2023-09-03,4523.35,Savings
399128,2024-02-11,3071.66,Insurance
289643,2023-04-07,549.32,Mortgage
834523,2023-10-05,959.25,Loans
361152,2023-08-02,2467.99,Savings
810326,2024-08-07,1797.72,Savings
699427,2023-11-14,4460.71,Mortgage
919139,2024-08-27,2517.59,Insurance
242700,2023-11-15,1157.73,Savings
248727,2025-01-05,210.62,Savings
438953,2023-03-18,184.13,Savings
738406,2024-03-11,2736.44,Credit Card
238512,2024-04-10,3236.95,Credit Card
775747,2023-12-14,4073.18,Credit Card
814218,2023-12-14,2547.22,Credit Card
207338,2025-01-20,4898.55,Savings
176874,2023-08-17,1202.11,Mortgage
133926,2024-06-06,3924.5,Loans
213482,2023-11-15,918.97,Insurance
971568,2024-07-15,3514.67,Mortgage
693696,2024-09-22,1054.92,Loans
638386,2023-12-03,414.97,Savings
849663,2024-03-12,1120.8,Credit Card
380985,2023-08-18,1368.3,Credit Card
610350,2025-01-20,1411.4,Insurance
135804,2023-08-26,129.86,Credit Card
551451,2023-03-20,2597.68,Insurance
663715,2024-04-30,2750.09,Insurance
248685,2023-04-09,121.91,Loans
312682,2024-04-03,275.25,Loans
209343,2024-10-06,3564.7,Insurance
161463,2024-11-03,4443.38,Loans
314348,2023-03-20,931.15,Credit Card
798271,2024-03-19,4746.48,Credit Card
789383,2024-02-13,3378.92,Mortgage
477529,2024-11-30,452.82,Mortgage
189362,2023-08-21,793.64,Insurance
319868,2023-10-23,4776.72,Mortgage
368967,2023-09-25,348.03,Savings
988117,2023-08-16,480.13,Loans
299754,2024-12-09,1098.93,Mortgage
442612,2024-07-23,2532.84,Mortgage
433268,2024-07-01,127.65,Savings
870122,2025-01-23,648.56,Savings
356110,2023-04-25,1998.0,Insurance
436069,2023-02-06,1188.78,Credit Card
683275,2023-11-29,2686.84,Loans
976054,2024-03-27,1592.0,Insurance
887162,2023-12-03,1789.03,Savings
882504,2023-11-19,489.36,Loans
700286,2024-02-21,2727.34,Credit Card
663138,2024-11-17,1527.81,Mortgage
118202,2024-03-04,3318.28,Savings
418508,2023-03-27,1478.26,Savings
680200,2023-11-05,655.43,Savings
811860,2024-11-28,3406.23,Insurance
132919,2023-04-14,2463.29,Credit Card
411808,2023-12-04,4583.78,Savings
189262,2023-06-14,2422.95,Loans
190728,2023-05-23,3168.84,Insurance
933147,2023-05-12,4273.4,Savings
692422,2024-01-08,4784.9,Savings
253177,2024-10-31,675.23,Savings
888522,2023-04-15,1903.2,Credit Card
667507,2024-11-11,3748.54,Savings
624238,2024-08-22,1438.76,Insurance
637951,2023-06-24,3539.98,Insurance
856748,2023-07-07,2721.18,Insurance
561982,2023-06-13,4692.97,Mortgage
818985,2024-11-01,1246.86,Mortgage
221558,2024-04-03,846.12,Savings
198761,2023-11-14,1656.85,Loans
794988,2023-08-12,4361.84,Loans
642898,2023-05-22,3833.77,Mortgage
625688,2023-09-25,599.56,Loans
339194,2023-04-18,3038.16,Loans
891649,2024-03-02,4010.78,Mortgage
429403,2023-10-01,3791.79,Credit Card
733623,2024-11-06,1898.78,Loans
943527,2024-04-07,1613.39,Insurance
737211,2024-12-12,4067.64,Insurance
226641,2024-03-09,250.05,Mortgage
202279,2024-06-29,1627.1,Insurance
641894,2023-10-15,4297.97,Credit Card
742895,2024-06-09,2474.83,Credit Card
374829,2023-07-31,3257.76,Savings
112871,2023-05-31,3967.42,Savings
170566,2023-07-24,1602.29,Loans
961234,2024-10-25,326.58,Savings
956626,2024-08-19,1648.18,Insurance
734329,2024-11-30,1078.38,Insurance
509824,2023-02-11,1193.05,Mortgage
786092,2023-02-16,4021.81,Insurance
715688,2024-09-30,4949.07,Savings
722512,2023-07-07,1122.15,Loans
243110,2025-01-05,117.68,Loans
304346,2023-08-21,4599.62,Mortgage
814218,2023-09-07,2588.48,Insurance
142596,2023-03-19,4342.26,Mortgage
502864,2024-08-03,4597.43,Mortgage
440401,2024-06-16,1451.49,Savings
346704,2024-07-17,2537.58,Savings
199912,2023-07-12,4421.23,Savings
278105,2024-12-29,69.1,Mortgage
477661,2023-05-22,3347.77,Insurance
135730,2023-03-24,3068.18,Insurance
998938,2024-09-08,3462.15,Savings
227099,2023-09-18,3694.02,Credit Card
830560,2023-12-08,2346.51,Mortgage
137502,2024-05-01,176.91,Credit Card
433268,2023-08-19,691.45,Insurance
223619,2024-12-30,1316.61,Mortgage
445125,2023-04-10,4818.97,Loans
495872,2024-01-14,1211.98,Mortgage
159996,2024-03-06,1767.39,Insurance
609608,2023-10-25,2587.55,Credit Card
475181,2024-07-03,2399.59,Insurance
679947,2023-02-25,4998.3,Credit Card
956835,2023-10-26,3683.23,Mortgage
146955,2024-11-01,117.42,Loans
974131,2025-01-19,108.59,Loans
369294,2023-09-05,90.64,Loans
853004,2024-09-02,2695.71,Credit Card
754635,2024-10-13,125.09,Savings
379090,2024-11-21,3264.59,Savings
296457,2024-05-03,2704.19,Savings
515357,2024-01-11,2742.88,Insurance
993613,2023-07-18,566.94,Savings
443150,2023-01-31,798.82,Mortgage
843763,2024-07-08,1061.42,Mortgage
594127,2024-07-11,2135.0,Savings
305071,2023-03-29,4413.6,Mortgage
565755,2024-09-05,1419.44,Credit Card
276683,2024-08-01,1186.1,Savings
549477,2023-09-09,1759.43,Loans
322483,2023-05-09,2142.77,Credit Card
383994,2023-05-06,4985.94,Mortgage
723855,2023-04-12,375.53,Savings
154525,2023-04-08,2352.76,Savings
813324,2024-05-07,4501.43,Savings
491277,2023-10-02,499.99,Savings
973699,2023-07-01,3223.91,Insurance
419959,2024-04-04,2168.27,Insurance
546729,2023-11-24,2580.62,Insurance
179282,2023-02-09,1719.79,Credit Card
362773,2025-01-11,1077.5,Mortgage
648142,2025-01-26,2613.2,Mortgage
739121,2024-10-09,4653.68,Mortgage
538354,2024-10-10,497.55,Mortgage
622988,2023-09-24,1380.99,Mortgage
241705,2023-05-24,1429.5,Loans
623438,2024-06-26,2725.98,Insurance
425571,2024-06-23,3572.82,Loans
120915,2023-09-06,529.82,Savings
938904,2024-06-11,1713.81,Loans
157935,2024-07-08,3811.49,Loans
815087,2023-09-14,864.77,Loans
856340,2023-06-19,4321.92,Mortgage
598676,2023-09-22,663.25,Loans
934255,2024-08-28,2967.32,Mortgage
735205,2023-03-01,725.63,Loans
409554,2023-06-09,419.18,Savings
578356,2024-08-12,569.15,Credit Card
456164,2024-10-11,4436.2,Mortgage
503875,2024-08-19,4335.54,Savings
593653,2023-07-04,4208.85,Mortgage
638386,2023-04-21,1779.41,Mortgage
503434,2023-07-20,3560.22,Insurance
750017,2023-11-28,3664.6,Loans
963744,2024-07-06,2738.61,Loans
221832,2023-11-16,241.86,Mortgage
669377,2024-05-25,939.43,Credit Card
948961,2023-04-21,3399.66,Savings
194631,2023-07-05,3966.97,Savings
407254,2024-02-27,2647.78,Mortgage
508897,2023-12-13,2281.8,Insurance
603032,2024-07-19,711.71,Mortgage
339857,2023-04-08,4701.71,Loans
181768,2024-07-13,101.92,Credit Card
149810,2023-11-21,3028.53,Insurance
203872,2024-11-27,4221.91,Insurance
390310,2023-04-17,1324.17,Loans
201099,2023-08-01,2059.05,Insurance
488105,2024-08-04,433.42,Savings
429860,2023-08-09,623.78,Insurance
163068,2023-04-15,4029.18,Savings
994987,2024-12-09,3317.35,Credit Card
243691,2023-06-26,1351.07,Mortgage
998047,2024-06-15,1893.69,Mortgage
599776,2024-01-14,4313.0,Credit Card
214090,2023-06-12,1964.85,Mortgage
237136,2023-03-31,1666.61,Loans
660581,2024-10-09,144.78,Savings
225125,2023-09-09,1081.55,Savings
989044,2023-08-03,3673.18,Credit Card
346159,2024-12-24,4251.0,Credit Card
621877,2023-11-19,939.77,Savings
420079,2023-10-12,2972.34,Mortgage
549521,2024-05-18,2474.38,Loans
112683,2023-04-24,187.24,Mortgage
700916,2023-05-15,3449.96,Credit Card
456203,2023-02-05,4789.74,Credit Card
349348,2023-02-17,3657.03,Insurance
744671,2023-07-08,2781.36,Loans
765457,2025-01-02,1463.22,Insurance
167634,2023-06-19,3777.09,Insurance
440989,2024-12-14,923.16,Mortgage
904393,2024-02-24,3527.08,Insurance
358851,2023-10-08,3105.63,Loans
622634,2023-09-04,4084.44,Savings
485771,2024-11-04,1663.24,Insurance
603216,2024-08-23,2234.48,Credit Card
447823,2023-12-05,4110.34,Insurance
515523,2024-11-03,1528.77,Savings
351740,2024-11-26,1656.52,Loans
836337,2024-01-23,1981.61,Loans
786664,2024-12-19,1640.36,Savings
702120,2024-04-03,233.98,Savings
783933,2025-01-09,1069.65,Savings
322735,2023-07-25,2465.73,Insurance
553897,2023-07-22,610.17,Mortgage
687739,2023-12-07,1477.17,Savings
903474,2024-05-01,1284.16,Savings
797818,2023-09-13,2704.56,Loans
691572,2024-01-21,1924.36,Mortgage
262602,2024-04-11,4336.76,Credit Card
974341,2023-09-05,2952.67,Mortgage
981362,2024-04-11,3927.22,Insurance
313953,2023-09-17,2990.11,Loans
408838,2023-09-15,147.29,Insurance
915222,2024-03-24,2767.67,Mortgage
485446,2024-06-04,3120.88,Credit Card
492744,2023-08-29,3447.57,Mortgage
316778,2024-05-01,4399.11,Mortgage
347716,2024-06-05,4447.22,Credit Card
490129,2023-10-26,1789.5,Mortgage
127126,2024-05-10,3896.45,Mortgage
801549,2023-10-09,2070.83,Savings
924218,2023-06-18,2036.74,Mortgage
769252,2024-06-13,3775.12,Credit Card
920968,2023-02-06,1446.12,Savings
887162,2023-03-19,1318.05,Loans
364235,2024-02-02,1103.84,Loans
376722,2024-04-17,3308.34,Loans
673469,2023-02-18,2010.42,Insurance
503613,2024-04-02,1768.6,Loans
400579,2024-05-12,3677.84,Mortgage
786287,2023-10-18,971.66,Insurance
512682,2023-08-01,1935.69,Loans
596799,2023-09-03,392.84,Mortgage
148801,2024-06-27,4372.33,Mortgage
253626,2023-07-09,1332.07,Savings
357196,2024-11-02,4516.53,Loans
844404,2023-07-01,191.91,Loans
725117,2024-10-07,337.25,Credit Card
834488,2024-09-02,4397.06,Savings
341059,2024-10-16,4098.57,Credit Card
242098,2023-10-31,1816.76,Savings
537178,2023-07-18,2319.14,Savings
808838,2024-04-19,4656.54,Loans
770611,2025-01-03,2373.64,Insurance
933837,2024-02-07,3674.42,Mortgage
782511,2024-05-11,2325.03,Insurance
663457,2023-11-03,1320.1,Savings
780265,2024-12-07,2171.62,Credit Card
242516,2024-07-14,2027.81,Insurance
401157,2023-11-27,4644.09,Credit Card
189820,2023-05-13,2001.83,Insurance
494908,2023-07-03,1283.46,Savings
415810,2023-07-17,4274.13,Insurance
156631,2024-02-15,4609.04,Loans
330159,2023-07-16,901.71,Mortgage
501533,2023-02-21,687.05,Credit Card
159317,2023-07-21,2902.67,Insurance
779623,2025-01-24,197.66,Savings
116074,2024-11-16,2679.41,Insurance
379090,2023-05-30,2520.17,Credit Card
993043,2025-01-08,2094.51,Mortgage
583583,2024-01-15,1589.54,Savings
539906,2024-10-03,4960.9,Loans
909376,2024-11-30,1096.08,Savings
465341,2024-07-12,4483.92,Credit Card
956616,2023-08-02,807.99,Mortgage
666711,2023-10-30,3938.33,Credit Card
682038,2023-07-04,954.7,Loans
114417,2024-07-05,3754.74,Savings
173321,2024-10-25,1347.2,Loans
132756,2023-12-08,2310.2,Credit Card
786618,2023-02-19,4407.67,Insurance
599532,2024-01-04,2830.91,Credit Card
655740,2023-06-07,105.57,Insurance
123676,2024-01-02,3862.22,Savings
424264,2024-02-13,2472.67,Loans
730350,2024-03-10,2914.64,Insurance
164284,2023-11-06,767.62,Insurance
656751,2023-03-06,1152.81,Mortgage
547436,2024-11-01,1055.83,Savings
381952,2024-09-21,3614.44,Credit Card
110083,2023-02-20,1675.88,Loans
379629,2023-03-12,1662.32,Insurance
908930,2024-10-20,1537.62,Insurance
172724,2024-06-05,386.89,Insurance
168631,2023-07-21,2086.9,Mortgage
708339,2024-08-20,1360.68,Savings
764409,2024-12-15,3173.73,Mortgage
736964,2024-04-28,3752.12,Mortgage
583003,2024-01-06,4944.11,Credit Card
129432,2024-02-10,494.46,Savings
617934,2024-03-09,4783.38,Mortgage
207596,2023-02-07,144.12,Savings
429860,2023-07-15,49.77,Savings
603733,2024-12-07,1297.83,Loans
188130,2024-01-30,448.8,Savings
973903,2024-02-04,735.06,Savings
735617,2024-01-01,1878.33,Mortgage
888474,2023-09-16,2519.74,Savings
575394,2023-02-23,4452.49,Insurance
920023,2024-11-13,3692.17,Savings
622061,2023-05-12,733.75,Insurance
684706,2024-11-25,256.4,Savings
922618,2024-01-08,622.57,Credit Card
187449,2024-02-06,2334.16,Insurance
116074,2024-09-04,2186.04,Credit Card
158664,2023-10-28,2149.73,Credit Card
241511,2024-10-01,490.02,Savings
475496,2023-02-04,1241.39,Savings
857521,2023-04-28,4567.49,Savings
467457,2023-09-11,3160.74,Loans
143167,2025-01-18,1646.27,Loans
985561,2024-07-10,3971.42,Mortgage
156631,2023-02-04,2476.76,Mortgage
162144,2023-04-18,3554.53,Savings
637409,2023-12-20,3390.89,Mortgage
490185,2024-03-11,3260.63,Savings
149264,2024-12-06,2902.55,Loans
884536,2023-11-28,2052.24,Insurance
419341,2023-02-13,1494.67,Mortgage
874162,2024-11-25,1592.19,Insurance
806755,2025-01-27,2153.6,Mortgage
529361,2023-12-08,4970.48,Credit Card
567963,2023-04-17,2242.86,Mortgage
103799,2023-06-03,3117.74,Credit Card
589168,2024-05-08,585.46,Mortgage
362383,2023-11-13,4446.24,Credit Card
974394,2024-12-01,4359.92,Loans
534484,2024-09-30,4253.47,Savings
294152,2024-01-04,1555.16,Loans
990061,2024-02-04,349.79,Loans
864384,2024-11-08,108.68,Loans
142459,2024-09-14,244.38,Mortgage
782856,2023-09-25,4311.7,Credit Card
720430,2023-11-10,2942.71,Loans
768522,2023-04-19,4833.54,Insurance
642318,2023-04-21,3142.72,Savings
783933,2023-04-11,1107.78,Loans
814218,2023-10-26,3856.31,Loans
715538,2023-12-27,4057.13,Loans
932535,2023-10-26,4927.1,Loans
925087,2023-11-14,1969.63,Loans
883177,2023-09-14,974.37,Loans
746156,2024-09-15,1464.78,Mortgage
978705,2024-04-06,1296.78,Credit Card
262602,2024-05-19,3728.11,Mortgage
971568,2023-04-09,3631.88,Loans
373465,2024-04-29,2111.3,Credit Card
143072,2023-12-08,2412.74,Credit Card
472641,2024-11-24,3853.89,Savings
380985,2024-08-18,1644.32,Savings
927705,2023-05-27,3786.49,Credit Card
628414,2024-12-04,1059.09,Savings
683637,2024-05-02,3696.16,Insurance
667088,2023-09-07,2942.9,Savings
749476,2023-08-22,2882.31,Loans
995184,2024-01-06,993.14,Loans
331716,2024-05-22,266.0,Mortgage
347716,2023-04-20,2120.44,Loans
548753,2024-09-13,1651.01,Savings
619659,2024-08-10,4170.28,Credit Card
849663,2024-03-09,1791.33,Insurance
939531,2024-10-15,2399.29,Mortgage
982199,2023-04-17,2885.63,Mortgage
124031,2023-05-07,2986.47,Mortgage
628919,2024-12-15,2066.46,Loans
214716,2023-05-23,2284.7,Insurance
738210,2024-07-18,3858.64,Loans
258265,2024-09-29,4620.18,Insurance
992287,2023-02-22,943.87,Insurance
542667,2024-09-13,2212.94,Mortgage
524565,2023-12-03,2562.76,Credit Card
650529,2024-12-18,4378.84,Loans
194735,2024-05-17,3684.32,Mortgage
694021,2023-06-26,3012.28,Mortgage
562577,2023-12-06,1866.72,Savings
965944,2024-05-17,1863.46,Savings
208883,2024-06-29,663.85,Insurance
746844,2023-07-11,4905.06,Insurance
137156,2024-06-19,1361.56,Savings
330043,2023-05-05,1509.22,Credit Card
714707,2023-12-12,2495.19,Mortgage
780332,2024-12-08,3962.33,Insurance
857521,2024-02-15,3968.26,Mortgage
929563,2023-11-22,729.09,Credit Card
971325,2024-10-01,2793.29,Loans
122108,2024-03-22,180.51,Loans
478739,2024-07-22,1508.46,Mortgage
317405,2023-05-19,1679.06,Savings
851708,2023-11-28,4524.12,Insurance
625830,2024-07-17,2367.06,Insurance
598183,2023-11-24,223.96,Savings
207383,2023-06-10,3817.38,Credit Card
613331,2024-06-26,3895.29,Savings
984384,2024-08-16,2577.15,Mortgage
465444,2024-06-13,1070.68,Loans
701869,2024-04-05,1130.18,Insurance
155703,2024-03-14,4023.13,Savings
434162,2024-06-01,1267.54,Mortgage
533869,2024-08-15,4278.0,Insurance
714459,2024-10-19,2155.38,Insurance
569596,2023-12-05,328.4,Savings
315375,2023-10-02,72.72,Insurance
553051,2024-08-05,4734.03,Loans
563413,2024-03-25,3917.19,Mortgage
406316,2023-04-08,4443.3,Savings
905035,2024-08-31,2803.63,Insurance
490129,2023-02-15,2286.5,Savings
911278,2024-07-02,22.42,Insurance
971139,2024-10-24,4727.57,Insurance
888640,2024-12-15,4975.51,Savings
277629,2024-02-17,1223.68,Savings
409705,2024-06-20,2259.05,Loans
631591,2024-06-12,4161.65,Insurance
300483,2024-07-26,3528.76,Savings
526991,2024-04-26,557.82,Mortgage
908675,2023-10-08,1965.83,Credit Card
693668,2023-09-25,4048.54,Mortgage
520465,2024-09-30,2463.08,Loans
841595,2023-07-08,2127.89,Savings
965200,2025-01-02,222.3,Loans
881628,2023-07-31,1678.99,Credit Card
102097,2024-10-28,4518.68,Savings
314488,2024-01-30,3630.51,Insurance
207338,2023-11-28,820.3,Mortgage
185766,2023-09-03,322.83,Insurance
689836,2024-10-28,4388.17,Insurance
439166,2024-04-20,1249.4,Credit Card
366970,2023-05-28,1384.44,Credit Card
308151,2023-06-14,3341.52,Mortgage
793057,2023-08-21,1196.55,Savings
634024,2023-05-18,2557.61,Credit Card
261559,2024-11-16,2058.23,Loans
448624,2023-11-19,3679.59,Insurance
289560,2024-12-11,3838.79,Mortgage
958712,2024-12-18,3538.51,Loans
471682,2023-02-28,4165.86,Loans
888337,2024-08-30,3690.81,Loans
794703,2023-10-20,1413.97,Credit Card
906129,2024-08-03,4107.02,Savings
715241,2024-12-20,2784.09,Insurance
786289,2023-06-16,1771.1,Credit Card
534148,2023-12-23,4278.03,Insurance
844127,2024-03-10,4059.71,Mortgage
491194,2024-04-05,3140.41,Credit Card
714382,2023-04-13,11.25,Loans
809394,2024-11-26,810.13,Mortgage
751227,2024-11-15,851.5,Savings
108081,2023-05-25,750.09,Insurance
928728,2023-12-16,499.38,Savings
461401,2024-06-27,4437.18,Credit Card
818061,2023-07-31,2303.06,Mortgage
498726,2023-05-25,4397.13,Mortgage
616493,2024-08-17,3232.72,Mortgage
721000,2023-11-05,4764.04,Loans
241705,2023-04-06,748.43,Loans
303966,2023-06-29,3586.49,Insurance
350590,2025-01-14,3099.71,Loans
757157,2024-12-03,4282.47,Savings
393130,2024-06-05,4684.24,Mortgage
681902,2023-11-01,365.5,Loans
277784,2023-09-08,2346.71,Savings
283754,2024-08-15,1359.62,Savings
315685,2023-04-18,1902.91,Mortgage
956616,2023-04-19,3848.37,Credit Card
370491,2024-07-11,290.54,Savings
872222,2023-05-10,1896.62,Insurance
664902,2024-04-24,3878.09,Savings
186367,2024-11-19,2885.48,Loans
171249,2023-05-18,1682.73,Mortgage
439636,2024-04-03,1426.01,Insurance
135048,2023-04-18,2352.58,Credit Card
909308,2023-07-26,26.69,Loans
682955,2023-08-22,87.0,Savings
780158,2023-08-10,692.63,Mortgage
194735,2023-04-28,1838.18,Insurance
345721,2023-08-02,3601.57,Savings
804988,2024-07-16,4576.66,Savings
690820,2024-12-18,436.7,Loans
112291,2025-01-25,4736.18,Savings
104393,2023-04-15,3729.96,Mortgage
884082,2023-11-18,335.1,Insurance
322426,2023-06-29,75.72,Insurance
290073,2024-06-05,4212.03,Insurance
788875,2023-02-15,2998.34,Insurance
459102,2024-11-08,3844.67,Savings
238958,2024-06-29,3960.35,Insurance
132751,2024-08-07,2560.01,Insurance
455962,2023-05-07,3937.58,Savings
585350,2023-05-24,3904.41,Mortgage
527448,2024-04-02,3620.61,Credit Card
488762,2024-08-09,4947.15,Savings
838447,2024-02-03,2762.06,Loans
808497,2024-05-23,2659.19,Loans
251676,2023-09-22,4411.06,Mortgage
951927,2023-03-16,3373.97,Mortgage
816569,2024-07-20,4100.73,Loans
904594,2024-03-17,472.24,Loans
353631,2023-10-31,4138.21,Loans
723775,2023-03-21,2264.36,Mortgage
520991,2024-09-06,2074.31,Insurance
377565,2024-09-19,1714.17,Insurance
935774,2024-12-20,3875.4,Savings
647102,2023-11-21,4212.08,Credit Card
108656,2024-08-22,3003.14,Mortgage
954346,2023-11-13,2871.49,Credit Card
970952,2023-06-17,44.26,Mortgage
818283,2025-01-03,2512.52,Savings
737771,2024-06-16,555.04,Loans
916747,2024-03-13,1552.18,Loans
778115,2024-11-04,3784.5,Insurance
190204,2023-06-15,2237.55,Savings
488729,2023-02-26,4462.61,Mortgage
734963,2024-09-02,4576.32,Mortgage
509749,2024-06-18,4061.02,Credit Card
408968,2023-12-26,683.74,Credit Card
166324,2023-09-01,30.7,Savings
216613,2024-01-29,3172.32,Loans
