customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score
814084,10,7,22602.34,4,1,2,412,7
814180,115,8,19316.91,1,1,2,112,4
814209,22,13,42978.89,4,4,4,444,12
814218,43,13,35541.71,3,4,4,344,11
814271,177,4,10607.14,1,1,1,111,3
814274,23,14,42634.55,3,4,4,344,11
814321,112,15,31855.37,1,4,4,144,9
814376,3,9,24848.12,4,2,3,423,9
814546,41,12,27807.56,3,3,3,333,9
814583,190,8,21314.61,1,1,2,112,4
814668,67,14,39082.42,2,4,4,244,10
814731,102,12,33809.34,2,3,4,234,9
814928,9,14,35113.91,4,4,4,444,12
815087,57,14,34733.5,2,4,4,244,10
815094,63,22,65639.45,2,4,4,244,10
815153,20,12,21401.690000000002,4,3,2,432,9
815248,37,13,37520.31,3,4,4,344,11
815295,93,8,18313.49,2,1,1,211,4
815369,57,9,13680.74,2,2,1,221,5
815561,1,10,27249.88,4,2,3,423,9
815638,57,8,27583.23,2,1,3,213,6
815668,4,12,30700.29,4,3,3,433,10
815673,27,10,30140.84,3,2,3,323,8
815932,13,13,37350.93,4,4,4,444,12
815949,71,12,32234.53,2,3,4,234,9
815980,13,17,38499.770000000004,4,4,4,444,12
816071,35,10,17593.75,3,2,1,321,6
816148,38,11,29181.940000000002,3,3,3,333,9
816156,16,9,18084.43,4,2,1,421,7
816209,124,6,13907.099999999999,1,1,1,111,3
816294,151,10,26438.78,1,2,3,123,6
816362,75,8,19612.23,2,1,2,212,5
816377,10,13,33792.72,4,4,4,444,12
816421,93,10,27346.760000000002,2,2,3,223,7
816500,43,16,38335.27,3,4,4,344,11
816569,68,13,42584.07,2,4,4,244,10
816650,79,8,18087.010000000002,2,1,1,211,4
816843,14,11,34173.46,4,3,4,434,11
816868,8,8,24253.550000000003,4,1,2,412,7
816893,61,11,30440.57,2,3,3,233,8
816954,15,13,34654.64,4,4,4,444,12
816959,36,10,11784.12,3,2,1,321,6
817270,2,18,48190.25,4,4,4,444,12
817296,282,12,27207.83,1,3,3,133,7
817339,30,14,34849.07,3,4,4,344,11
817412,212,9,24104.84,1,2,2,122,5
817702,21,9,19591.11,4,2,2,422,8
817883,127,9,22323.75,1,2,2,122,5
817885,256,7,11524.25,1,1,1,111,3
817902,107,12,23117.47,1,3,2,132,6
817924,149,12,38225.93,1,3,4,134,8
818061,51,13,41278.57,3,4,4,344,11
818103,191,12,29864.65,1,3,3,133,7
818138,1,6,14231.7,4,1,1,411,6
818150,12,16,36099.89,4,4,4,444,12
818209,167,8,15977.52,1,1,1,111,3
818283,2,8,18050.81,4,1,1,411,6
818331,127,6,8767.25,1,1,1,111,3
818345,138,8,15861.96,1,1,1,111,3
818424,166,6,6861.3,1,1,1,111,3
818508,49,10,25636.769999999997,3,2,3,323,8
818557,160,14,29207.18,1,4,3,143,8
818607,102,13,32910.73,2,4,4,244,10
818621,256,8,25464.73,1,1,3,113,5
818680,302,6,15880.970000000001,1,1,1,111,3
818769,34,11,26355.81,3,3,3,333,9
818874,21,15,40926.03,4,4,4,444,12
818889,81,12,32730.61,2,3,4,234,9
818935,26,8,14136.119999999999,3,1,1,311,5
818985,59,14,35319.33,2,4,4,244,10
818991,12,16,32917.96,4,4,4,444,12
818992,1,6,14040.75,4,1,1,411,6
819004,21,9,22521.43,4,2,2,422,8
819025,17,10,27459.44,4,2,3,423,9
819091,276,11,27878.68,1,3,3,133,7
819245,143,8,13503.73,1,1,1,111,3
819334,63,14,28349.88,2,4,3,243,9
819340,23,12,26803.87,3,3,3,333,9
819359,63,14,34323.15,2,4,4,244,10
819384,123,11,26833.66,1,3,3,133,7
819395,270,4,11433.279999999999,1,1,1,111,3
819538,54,7,17963.18,2,1,1,211,4
819656,37,8,19000.0,3,1,2,312,6
819896,59,15,34253.95,2,4,4,244,10
820135,9,8,19826.97,4,1,2,412,7
820291,82,9,25319.36,2,2,3,223,7
820433,168,10,24233.23,1,2,2,122,5
820573,111,8,17009.12,1,1,1,111,3
820642,50,10,29777.190000000002,3,2,3,323,8
820754,55,15,38518.48,2,4,4,244,10
820798,54,15,33370.03,2,4,4,244,10
820895,8,13,28607.0,4,4,3,443,11
820946,104,7,19381.13,1,1,2,112,4
821018,124,9,26993.73,1,2,3,123,6
821072,176,11,22085.79,1,3,2,132,6
821126,87,8,18502.12,2,1,1,211,4
821142,24,10,32423.37,3,2,4,324,9
821214,30,5,20281.190000000002,3,1,2,312,6
821215,131,8,14076.51,1,1,1,111,3
821398,6,8,23706.68,4,1,2,412,7
821461,187,10,28829.67,1,2,3,123,6
821497,50,7,19553.44,3,1,2,312,6
821553,2,15,39259.03,4,4,4,444,12
821563,68,13,30929.17,2,4,4,244,10
821733,111,10,25855.39,1,2,3,123,6
822028,56,7,12192.050000000001,2,1,1,211,4
822066,16,8,20037.47,4,1,2,412,7
822112,3,16,39545.909999999996,4,4,4,444,12
822324,8,8,13475.4,4,1,1,411,6
822377,49,9,19629.05,3,2,2,322,7
822391,10,12,29648.69,4,3,3,433,10
822524,103,7,18294.21,1,1,1,111,3
822617,75,9,15941.46,2,2,1,221,5
822639,8,12,35449.74,4,3,4,434,11
822665,12,7,14392.47,4,1,1,411,6
822687,98,7,12590.74,2,1,1,211,4
822781,64,5,16097.54,2,1,1,211,4
822801,205,10,25095.31,1,2,3,123,6
822909,13,12,37638.17,4,3,4,434,11
823066,66,10,36503.21,2,2,4,224,8
823213,7,16,35718.79,4,4,4,444,12
823288,17,12,28294.2,4,3,3,433,10
823438,279,6,15899.230000000001,1,1,1,111,3
823439,53,15,37693.46,2,4,4,244,10
823494,136,5,20348.800000000003,1,1,2,112,4
823519,46,6,14081.48,3,1,1,311,5
823604,112,11,32553.57,1,3,4,134,8
823738,39,16,42775.63,3,4,4,344,11
823740,68,6,19922.09,2,1,2,212,5
823790,31,13,35434.1,3,4,4,344,11
823871,43,17,47682.020000000004,3,4,4,344,11
823903,4,10,24702.52,4,2,3,423,9
823964,81,13,35906.01,2,4,4,244,10
823979,165,11,21929.8,1,3,2,132,6
824010,72,3,6091.469999999999,2,1,1,211,4
824067,141,5,13382.060000000001,1,1,1,111,3
824234,29,12,37709.42,3,3,4,334,10
824296,5,14,32861.86,4,4,4,444,12
824310,9,9,25488.41,4,2,3,423,9
824329,86,10,22765.21,2,2,2,222,6
824342,68,5,10539.93,2,1,1,211,4
824369,26,12,26333.65,3,3,3,333,9
824475,36,14,30077.54,3,4,3,343,10
824838,34,9,18311.47,3,2,1,321,6
824911,168,14,23886.45,1,4,2,142,7
824951,217,7,20494.18,1,1,2,112,4
825329,56,12,36285.71,2,3,4,234,9
825364,2,11,31447.86,4,3,4,434,11
825520,19,10,28398.63,4,2,3,423,9
825521,18,11,28944.78,4,3,3,433,10
825568,143,5,9428.92,1,1,1,111,3
825697,55,12,35293.13,2,3,4,234,9
825749,7,13,30769.14,4,4,3,443,11
825762,23,10,19873.72,3,2,2,322,7
825789,28,15,38670.99,3,4,4,344,11
825829,45,10,22401.24,3,2,2,322,7
826010,34,12,27032.8,3,3,3,333,9
826095,89,15,29507.23,2,4,3,243,9
826126,17,7,20225.8,4,1,2,412,7
826256,107,11,25464.86,1,3,3,133,7
826533,111,12,33839.01,1,3,4,134,8
826771,6,10,25909.09,4,2,3,423,9
826781,65,5,7969.630000000001,2,1,1,211,4
826930,60,12,35668.18,2,3,4,234,9
826951,126,12,31108.62,1,3,4,134,8
827057,60,6,21569.96,2,1,2,212,5
827234,5,7,15177.32,4,1,1,411,6
827756,32,8,21691.48,3,1,2,312,6
827817,200,10,19153.73,1,2,2,122,5
827832,60,7,18504.14,2,1,1,211,4
827879,112,8,17838.07,1,1,1,111,3
827921,14,5,12333.46,4,1,1,411,6
827950,183,13,32266.58,1,4,4,144,9
827953,49,13,30848.08,3,4,3,343,10
827983,87,11,29158.71,2,3,3,233,8
828054,71,9,25599.86,2,2,3,223,7
828073,100,5,17668.07,2,1,1,211,4
828264,68,7,19326.64,2,1,2,212,5
828479,18,9,26604.239999999998,4,2,3,423,9
828640,72,8,15800.23,2,1,1,211,4
828734,68,8,15997.08,2,1,1,211,4
828819,4,20,53238.89,4,4,4,444,12
828947,77,6,14448.240000000002,2,1,1,211,4
829007,303,7,21274.07,1,1,2,112,4
829043,60,9,25032.0,2,2,3,223,7
829069,29,14,31486.31,3,4,4,344,11
829200,29,12,29511.16,3,3,3,333,9
829295,77,11,29258.489999999998,2,3,3,233,8
829391,56,9,25308.62,2,2,3,223,7
829870,13,5,16075.8,4,1,1,411,6
830160,8,12,33422.87,4,3,4,434,11
830167,15,14,36197.51,4,4,4,444,12
830298,197,6,19276.8,1,1,2,112,4
830417,90,14,39453.61,2,4,4,244,10
830521,74,5,19921.55,2,1,2,212,5
830560,12,14,37470.729999999996,4,4,4,444,12
830626,44,11,34497.83,3,3,4,334,10
830692,104,13,40007.01,1,4,4,144,9
831060,8,6,23284.86,4,1,2,412,7
831125,152,8,14306.14,1,1,1,111,3
831164,102,12,25637.35,2,3,3,233,8
831202,186,6,14329.7,1,1,1,111,3
831325,73,14,46574.71,2,4,4,244,10
831357,39,12,33191.88,3,3,4,334,10
831397,78,7,14367.460000000001,2,1,1,211,4
831490,21,12,22369.77,4,3,2,432,9
831491,24,10,32077.010000000002,3,2,4,324,9
831500,211,8,25444.85,1,1,3,113,5
831567,20,8,17286.93,4,1,1,411,6
831656,40,10,29526.22,3,2,3,323,8
831685,15,13,34405.15,4,4,4,444,12
831704,3,8,14823.27,4,1,1,411,6
831725,6,15,37752.44,4,4,4,444,12
832414,20,14,41790.31,4,4,4,444,12
832421,57,7,17419.33,2,1,1,211,4
832521,24,11,30891.58,3,3,3,333,9
832754,6,11,33039.86,4,3,4,434,11
832760,8,13,24664.6,4,4,3,443,11
832786,230,7,16087.71,1,1,1,111,3
833031,18,6,18522.98,4,1,2,412,7
833048,12,14,33259.76,4,4,4,444,12
833055,199,8,17412.78,1,1,1,111,3
833154,96,7,17570.079999999998,2,1,1,211,4
833169,54,8,25267.32,2,1,3,213,6
833313,42,9,18214.6,3,2,1,321,6
833436,59,11,25318.73,2,3,3,233,8
833471,2,11,31666.63,4,3,4,434,11
833562,24,6,16827.47,3,1,1,311,5
833582,2,7,15384.84,4,1,1,411,6
833654,5,14,33251.520000000004,4,4,4,444,12
833663,11,14,40519.34,4,4,4,444,12
833696,115,8,16563.35,1,1,1,111,3
833837,54,8,22033.53,2,1,2,212,5
833911,279,6,13271.37,1,1,1,111,3
833976,20,16,33045.78,4,4,4,444,12
834358,44,9,28151.09,3,2,3,323,8
834488,110,10,21754.08,1,2,2,122,5
834523,310,6,8452.77,1,1,1,111,3
834603,45,11,27354.92,3,3,3,333,9
834626,36,11,25679.31,3,3,3,333,9
834795,30,10,21403.670000000002,3,2,2,322,7
834924,11,9,19796.84,4,2,2,422,8
835019,77,13,39543.6,2,4,4,244,10
835031,59,14,34315.75,2,4,4,244,10
835113,92,6,14748.73,2,1,1,211,4
835161,111,9,24017.29,1,2,2,122,5
835184,19,20,48035.090000000004,4,4,4,444,12
835197,21,16,46253.1,4,4,4,444,12
835343,137,11,21780.64,1,3,2,132,6
835372,99,4,15761.93,2,1,1,211,4
835421,9,13,36889.509999999995,4,4,4,444,12
835475,23,8,22975.96,3,1,2,312,6
835481,1,15,39720.73,4,4,4,444,12
835490,4,6,15614.98,4,1,1,411,6
835564,41,17,40483.69,3,4,4,344,11
835716,30,6,12828.82,3,1,1,311,5
835745,186,10,31744.670000000002,1,2,4,124,7
835748,68,10,26017.31,2,2,3,223,7
835781,26,8,21442.260000000002,3,1,2,312,6
835859,85,12,30825.78,2,3,3,233,8
836011,10,11,24056.74,4,3,2,432,9
836216,14,12,32388.72,4,3,4,434,11
836252,65,17,46350.89,2,4,4,244,10
836313,18,8,11721.67,4,1,1,411,6
836337,122,9,16927.06,1,2,1,121,4
836570,78,8,24392.91,2,1,3,213,6
836614,363,5,13656.689999999999,1,1,1,111,3
836666,20,8,21287.379999999997,4,1,2,412,7
836740,15,10,23080.68,4,2,2,422,8
836756,99,11,22103.85,2,3,2,232,7
836781,102,10,32077.19,2,2,4,224,8
836930,180,10,24447.75,1,2,3,123,6
836956,136,11,21490.77,1,3,2,132,6
836984,139,5,8717.09,1,1,1,111,3
837044,58,13,33088.25,2,4,4,244,10
837165,96,13,28895.38,2,4,3,243,9
837209,96,7,12635.59,2,1,1,211,4
837276,118,9,27411.77,1,2,3,123,6
837292,42,11,32970.0,3,3,4,334,10
837350,155,13,36522.24,1,4,4,144,9
837392,37,6,17738.760000000002,3,1,1,311,5
837569,51,10,28385.12,3,2,3,323,8
837648,46,11,35296.5,3,3,4,334,10
837839,75,12,32343.79,2,3,4,234,9
837884,64,11,27031.71,2,3,3,233,8
837946,59,5,13394.24,2,1,1,211,4
838216,1,12,24885.41,4,3,3,433,10
838238,78,10,26208.62,2,2,3,223,7
838282,91,15,34226.04,2,4,4,244,10
838394,17,17,38692.15,4,4,4,444,12
838447,21,10,25366.559999999998,4,2,3,423,9
838671,33,9,17842.239999999998,3,2,1,321,6
838675,33,7,21746.76,3,1,2,312,6
838810,107,8,18884.88,1,1,2,112,4
838905,9,18,49095.66,4,4,4,444,12
838932,81,11,30427.83,2,3,3,233,8
839097,142,6,8617.08,1,1,1,111,3
839145,152,9,16732.79,1,2,1,121,4
839201,56,10,22891.28,2,2,2,222,6
839216,65,12,30041.31,2,3,3,233,8
839230,14,11,24426.45,4,3,3,433,10
839299,54,13,32827.38,2,4,4,244,10
839341,16,11,34461.81,4,3,4,434,11
839399,24,9,20367.72,3,2,2,322,7
839406,14,12,26432.24,4,3,3,433,10
839550,54,8,20821.21,2,1,2,212,5
839573,94,7,21582.350000000002,2,1,2,212,5
839647,60,16,42363.14,2,4,4,244,10
839659,1,11,27156.69,4,3,3,433,10
839719,16,9,20714.809999999998,4,2,2,422,8
839888,51,12,39233.85,3,3,4,334,10
839956,15,8,20906.99,4,1,2,412,7
839975,89,14,30946.63,2,4,4,244,10
840029,50,11,27092.61,3,3,3,333,9
840039,96,7,14559.39,2,1,1,211,4
840124,43,8,26422.3,3,1,3,313,7
840141,11,10,21574.18,4,2,2,422,8
840146,8,14,31444.45,4,4,4,444,12
840181,14,8,18863.95,4,1,2,412,7
840224,5,17,48711.84,4,4,4,444,12
840379,72,8,20934.33,2,1,2,212,5
840422,32,11,26222.26,3,3,3,333,9
840498,167,7,16431.33,1,1,1,111,3
840720,12,16,36628.69,4,4,4,444,12
840792,57,14,28854.730000000003,2,4,3,243,9
840816,62,11,19987.44,2,3,2,232,7
840830,79,9,24817.18,2,2,3,223,7
840958,6,7,21638.579999999998,4,1,2,412,7
841028,16,7,15401.73,4,1,1,411,6
841595,54,11,29104.4,2,3,3,233,8
841603,286,7,15301.58,1,1,1,111,3
841633,18,9,20623.11,4,2,2,422,8
841660,148,9,15330.58,1,2,1,121,4
841844,102,7,15640.61,2,1,1,211,4
841900,78,12,24924.02,2,3,3,233,8
841975,111,11,27701.56,1,3,3,133,7
842015,193,8,23487.32,1,1,2,112,4
842148,48,9,26884.3,3,2,3,323,8
842151,5,11,30212.61,4,3,3,433,10
842154,89,6,8551.79,2,1,1,211,4
842220,188,3,8427.58,1,1,1,111,3
842427,206,10,29571.88,1,2,3,123,6
842852,41,6,20096.68,3,1,2,312,6
842936,37,6,13250.01,3,1,1,311,5
843157,226,8,19651.37,1,1,2,112,4
843214,86,7,18284.58,2,1,1,211,4
843371,40,7,17158.41,3,1,1,311,5
843375,52,16,35472.9,2,4,4,244,10
843446,80,11,15895.03,2,3,1,231,6
843455,9,8,19055.19,4,1,2,412,7
843544,147,7,16526.86,1,1,1,111,3
843551,12,15,45644.51,4,4,4,444,12
843621,105,10,22109.52,1,2,2,122,5
843763,206,5,12538.42,1,1,1,111,3
843857,31,6,14841.48,3,1,1,311,5
843869,135,8,19129.09,1,1,2,112,4
844008,13,11,22136.2,4,3,2,432,9
844127,5,12,25511.57,4,3,3,433,10
844131,101,9,25658.64,2,2,3,223,7
844139,84,12,43809.38,2,3,4,234,9
844172,52,11,24218.55,2,3,2,232,7
844404,20,10,28215.260000000002,4,2,3,423,9
844428,45,14,38431.65,3,4,4,344,11
844438,96,5,9723.119999999999,2,1,1,211,4
844625,4,8,20347.19,4,1,2,412,7
844710,5,17,39027.31,4,4,4,444,12
844719,46,10,19807.39,3,2,2,322,7
844759,140,9,20260.65,1,2,2,122,5
844788,72,8,27391.87,2,1,3,213,6
844839,51,9,15108.34,3,2,1,321,6
844881,160,7,19527.39,1,1,2,112,4
845199,177,9,26998.77,1,2,3,123,6
845260,235,4,14153.85,1,1,1,111,3
845324,172,12,33132.66,1,3,4,134,8
845356,62,12,25840.879999999997,2,3,3,233,8
845394,94,10,25910.39,2,2,3,223,7
845494,33,10,31917.91,3,2,4,324,9
845571,64,11,28497.36,2,3,3,233,8
845600,17,9,25886.95,4,2,3,423,9
845620,89,14,32608.67,2,4,4,244,10
845674,16,14,37723.93,4,4,4,444,12
845768,43,11,29598.3,3,3,3,333,9
845995,97,14,35582.74,2,4,4,244,10
846226,1,8,23044.16,4,1,2,412,7
846300,124,8,19074.37,1,1,2,112,4
846450,72,9,24838.18,2,2,3,223,7
846896,167,6,13832.61,1,1,1,111,3
847116,60,11,28524.13,2,3,3,233,8
847211,22,9,28978.96,4,2,3,423,9
847271,101,7,24760.239999999998,2,1,3,213,6
847273,50,10,27342.89,3,2,3,323,8
847349,74,13,36781.31,2,4,4,244,10
847428,15,9,24334.12,4,2,2,422,8
847554,85,6,18973.57,2,1,2,212,5
847600,5,7,13402.57,4,1,1,411,6
847608,174,11,23292.440000000002,1,3,2,132,6
847662,12,12,27435.43,4,3,3,433,10
847993,53,5,10229.3,2,1,1,211,4
848042,42,8,15206.46,3,1,1,311,5
848094,19,9,19911.33,4,2,2,422,8
848304,27,11,34959.33,3,3,4,334,10
848563,118,9,26440.27,1,2,3,123,6
848591,110,11,29221.02,1,3,3,133,7
848657,41,10,17609.440000000002,3,2,1,321,6
848802,50,10,23933.65,3,2,2,322,7
848827,37,15,40544.22,3,4,4,344,11
848853,221,12,28974.7,1,3,3,133,7
848918,456,3,4635.95,1,1,1,111,3
848927,39,16,38748.17,3,4,4,344,11
849015,18,8,27437.25,4,1,3,413,8
849035,132,7,14464.369999999999,1,1,1,111,3
849092,31,10,21287.02,3,2,2,322,7
849185,128,8,25884.690000000002,1,1,3,113,5
849269,12,8,21019.14,4,1,2,412,7
849384,24,10,27096.41,3,2,3,323,8
849484,48,9,22973.67,3,2,2,322,7
849522,46,3,6227.879999999999,3,1,1,311,5
849591,121,8,22155.13,1,1,2,112,4
849602,65,13,30070.85,2,4,3,243,9
849663,51,11,22082.35,3,3,2,332,8
849789,59,8,20884.23,2,1,2,212,5
849990,35,8,13444.650000000001,3,1,1,311,5
850061,159,12,33077.98,1,3,4,134,8
850106,68,12,25613.27,2,3,3,233,8
850202,293,9,25226.16,1,2,3,123,6
850240,32,11,30747.18,3,3,3,333,9
850257,17,11,32670.89,4,3,4,434,11
850263,45,8,19685.829999999998,3,1,2,312,6
850437,34,15,39763.42,3,4,4,344,11
850566,33,15,35861.36,3,4,4,344,11
850606,7,6,10344.05,4,1,1,411,6
850664,15,9,22778.18,4,2,2,422,8
850888,6,9,15386.47,4,2,1,421,7
850964,50,8,23582.879999999997,3,1,2,312,6
850985,110,9,21820.24,1,2,2,122,5
851305,91,11,25939.74,2,3,3,233,8
851624,26,8,15398.39,3,1,1,311,5
851694,35,9,26441.78,3,2,3,323,8
851708,4,11,30797.76,4,3,3,433,10
851887,2,10,19654.25,4,2,2,422,8
851950,51,10,20638.79,3,2,2,322,7
851996,95,13,26040.49,2,4,3,243,9
852503,93,10,25960.589999999997,2,2,3,223,7
852642,102,10,21241.17,2,2,2,222,6
852672,155,6,16708.23,1,1,1,111,3
852748,170,10,17104.23,1,2,1,121,4
852864,1,9,23378.17,4,2,2,422,8
852986,12,11,36068.97,4,3,4,434,11
853004,52,8,19339.29,2,1,2,212,5
853076,155,12,29218.93,1,3,3,133,7
853108,54,15,37794.34,2,4,4,244,10
853149,296,5,13605.5,1,1,1,111,3
853305,44,5,19120.77,3,1,2,312,6
853550,13,9,17682.4,4,2,1,421,7
853851,73,11,26214.84,2,3,3,233,8
853865,98,7,20485.63,2,1,2,212,5
854004,3,15,39894.54,4,4,4,444,12
854098,20,12,29006.62,4,3,3,433,10
854132,104,7,20934.71,1,1,2,112,4
854256,27,4,9459.13,3,1,1,311,5
854332,113,8,22999.55,1,1,2,112,4
854542,164,5,17762.05,1,1,1,111,3
854703,40,7,22166.19,3,1,2,312,6
854708,11,8,17663.47,4,1,1,411,6
854943,19,7,12758.27,4,1,1,411,6
854964,28,9,26922.5,3,2,3,323,8
854971,2,11,22045.2,4,3,2,432,9
854978,2,12,18563.13,4,3,2,432,9
854995,53,13,26056.33,2,4,3,243,9
855002,79,16,30899.45,2,4,3,243,9
855289,136,7,13126.73,1,1,1,111,3
855461,26,15,40656.24,3,4,4,344,11
855658,97,8,22451.01,2,1,2,212,5
855858,37,9,26156.43,3,2,3,323,8
855892,34,16,33447.7,3,4,4,344,11
856200,62,7,22718.550000000003,2,1,2,212,5
856296,23,9,26889.059999999998,3,2,3,323,8
856304,28,9,18553.55,3,2,2,322,7
856340,24,6,14124.74,3,1,1,311,5
856396,22,14,34352.16,4,4,4,444,12
856485,75,8,17436.07,2,1,1,211,4
856560,176,14,32323.71,1,4,4,144,9
856602,119,7,18872.010000000002,1,1,2,112,4
856748,73,10,29384.9,2,2,3,223,7
856956,98,5,5830.26,2,1,1,211,4
857104,34,9,25286.57,3,2,3,323,8
857125,1,11,27160.370000000003,4,3,3,433,10
857175,6,10,25880.010000000002,4,2,3,423,9
857388,123,12,29134.86,1,3,3,133,7
857521,56,13,37349.58,2,4,4,244,10
857532,168,3,9853.67,1,1,1,111,3
857722,36,10,32362.64,3,2,4,324,9
857768,15,7,20552.7,4,1,2,412,7
857854,30,9,18552.18,3,2,2,322,7
857943,28,20,50357.53,3,4,4,344,11
857971,298,9,21312.92,1,2,2,122,5
858391,10,11,30657.79,4,3,3,433,10
858673,85,8,19668.14,2,1,2,212,5
858780,86,13,34747.12,2,4,4,244,10
859042,48,9,21109.690000000002,3,2,2,322,7
859137,394,7,12338.77,1,1,1,111,3
859224,13,12,29399.17,4,3,3,433,10
859276,104,12,37746.42,1,3,4,134,8
859409,138,11,22937.28,1,3,2,132,6
859524,53,11,31727.81,2,3,4,234,9
859527,17,11,29889.920000000002,4,3,3,433,10
859625,22,9,19829.71,4,2,2,422,8
859842,23,8,11040.37,3,1,1,311,5
859916,71,10,24641.88,2,2,3,223,7
859918,70,13,30204.71,2,4,3,243,9
860006,16,12,27378.97,4,3,3,433,10
860019,45,9,27784.83,3,2,3,323,8
860043,176,8,24231.1,1,1,2,112,4
860144,4,11,32119.1,4,3,4,434,11
860303,43,8,23944.22,3,1,2,312,6
860422,198,9,17255.25,1,2,1,121,4
860467,16,15,44113.28,4,4,4,444,12
860562,61,8,13249.31,2,1,1,211,4
860577,184,5,16594.84,1,1,1,111,3
860623,25,10,26821.45,3,2,3,323,8
860627,27,9,17660.34,3,2,1,321,6
860808,51,8,21262.84,3,1,2,312,6
860862,28,14,34923.29,3,4,4,344,11
860872,21,15,36944.5,4,4,4,444,12
860951,12,16,42502.57,4,4,4,444,12
860961,112,7,18853.46,1,1,2,112,4
861352,121,8,17881.07,1,1,1,111,3
861372,124,10,20779.83,1,2,2,122,5
861516,51,17,49314.380000000005,3,4,4,344,11
861619,27,13,31896.85,3,4,4,344,11
861640,151,8,14726.31,1,1,1,111,3
861683,85,8,16669.85,2,1,1,211,4
861707,184,9,19652.85,1,2,2,122,5
861749,65,15,39499.71,2,4,4,244,10
861840,3,12,33259.75,4,3,4,434,11
861859,2,9,16363.960000000001,4,2,1,421,7
861895,44,12,33912.37,3,3,4,334,10
861913,110,6,17657.95,1,1,1,111,3
862119,87,16,45298.340000000004,2,4,4,244,10
862173,29,14,40612.55,3,4,4,344,11
862312,52,7,18183.6,2,1,1,211,4
862614,8,8,18422.06,4,1,1,411,6
862739,25,4,10707.56,3,1,1,311,5
862790,19,16,35316.13,4,4,4,444,12
862806,89,10,21928.629999999997,2,2,2,222,6
862821,52,10,29117.2,2,2,3,223,7
862832,256,3,7483.26,1,1,1,111,3
863206,185,11,25941.73,1,3,3,133,7
863442,50,6,16829.42,3,1,1,311,5
863542,11,9,25083.19,4,2,3,423,9
863553,40,9,20429.4,3,2,2,322,7
863556,64,13,28622.75,2,4,3,243,9
863620,17,14,51820.2,4,4,4,444,12
863788,148,10,30891.350000000002,1,2,3,123,6
863810,62,13,39925.72,2,4,4,244,10
863840,17,14,39150.67,4,4,4,444,12
863909,86,9,30794.760000000002,2,2,3,223,7
863939,348,5,13302.23,1,1,1,111,3
863974,69,11,25346.27,2,3,3,233,8
863976,33,10,27820.49,3,2,3,323,8
864088,201,6,19634.06,1,1,2,112,4
864209,15,9,14820.019999999999,4,2,1,421,7
864238,96,8,9210.77,2,1,1,211,4
864281,15,9,17682.989999999998,4,2,1,421,7
864327,59,7,19719.43,2,1,2,212,5
864384,7,12,23689.2,4,3,2,432,9
864576,30,8,24468.46,3,1,3,313,7
864816,61,8,15700.43,2,1,1,211,4
864842,23,9,14589.05,3,2,1,321,6
864946,650,2,3747.77,1,1,1,111,3
865015,26,10,26024.31,3,2,3,323,8
865135,1,8,17187.33,4,1,1,411,6
865220,21,7,23145.5,4,1,2,412,7
865246,20,12,33488.06,4,3,4,434,11
865544,95,8,25161.55,2,1,3,213,6
865660,169,8,19197.36,1,1,2,112,4
865922,80,9,26939.19,2,2,3,223,7
866152,135,7,22616.5,1,1,2,112,4
866271,204,8,20889.26,1,1,2,112,4
866283,17,10,13420.93,4,2,1,421,7
866444,65,9,19533.32,2,2,2,222,6
866445,147,7,14335.869999999999,1,1,1,111,3
866530,2,13,29481.19,4,4,3,443,11
866604,351,4,6538.07,1,1,1,111,3
866618,75,11,40049.1,2,3,4,234,9
866805,73,10,25381.06,2,2,3,223,7
866903,104,9,20242.9,1,2,2,122,5
867117,29,8,17196.33,3,1,1,311,5
867290,129,10,31578.68,1,2,4,124,7
867456,111,5,10769.82,1,1,1,111,3
867468,42,5,12698.2,3,1,1,311,5
867611,49,13,36575.29,3,4,4,344,11
867778,17,9,25054.3,4,2,3,423,9
867871,102,8,24186.92,2,1,2,212,5
867968,14,11,30128.65,4,3,3,433,10
867990,114,14,35092.979999999996,1,4,4,144,9
868018,43,11,33665.63,3,3,4,334,10
868217,114,13,26501.17,1,4,3,143,8
868248,7,14,29983.77,4,4,3,443,11
868296,130,11,37925.450000000004,1,3,4,134,8
868387,3,9,15563.24,4,2,1,421,7
868428,10,10,23688.98,4,2,2,422,8
868489,40,14,33273.08,3,4,4,344,11
868520,52,12,27213.36,2,3,3,233,8
868646,229,9,29357.2,1,2,3,123,6
868652,54,7,21502.92,2,1,2,212,5
868691,138,6,8316.76,1,1,1,111,3
868750,9,13,30977.24,4,4,4,444,12
868752,32,8,19573.510000000002,3,1,2,312,6
868832,3,12,26011.42,4,3,3,433,10
868835,189,11,26352.05,1,3,3,133,7
868891,11,9,19636.37,4,2,2,422,8
868983,68,16,45595.46,2,4,4,244,10
869161,7,12,37043.92,4,3,4,434,11
869267,256,3,10393.85,1,1,1,111,3
869284,164,8,17554.36,1,1,1,111,3
869370,62,16,40525.94,2,4,4,244,10
869573,9,9,23231.49,4,2,2,422,8
869604,16,12,25682.66,4,3,3,433,10
869665,143,7,18352.370000000003,1,1,1,111,3
869699,108,14,27729.25,1,4,3,143,8
869807,4,15,45534.6,4,4,4,444,12
869840,34,13,31196.32,3,4,4,344,11
